Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley_Missing,Alley_Pave,BedroomAbvGr,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Missing,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Missing,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir_Y,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond,ExterQual,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Fence_GdWo,Fence_Missing,Fence_MnPrv,Fence_MnWw,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Missing,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond,GarageFinish_Missing,GarageFinish_RFn,GarageFinish_Unf,GarageQual,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,GrLivArea,HalfBath,HeatingQC,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,KitchenQual,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_None,MasVnrType_Stone,MiscFeature_Missing,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_P,PavedDrive_Y,PoolArea,PoolQC_Fa,PoolQC_Gd,PoolQC_Missing,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_NoSeWa,WoodDeckSF,n_temp_houseAge,n_temp_lastRemodelled
11,1040,0,0,1,0,3,0,0,0,0,0.0,0.0,906,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0,134,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,384,1,0.0,0,0,1,0.0,0,0,0,0,1,0,1040,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,11200,0,0,0,1,70.0,0,0,1,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,129500,0,0,0,0,0,0,0,1,0,1,5,1040,0,0,43,43
12,1182,1142,0,1,0,4,0,0,0,0,0.0,0.0,998,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,177,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,1,736,3,0.0,0,0,0,0.0,0,0,1,0,0,0,2324,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,11924,0,0,0,1,85.0,0,0,0,0,60,0,0,1,0,286.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,5,9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,345000,0,0,0,0,0,1,0,0,0,1,11,1175,0,147,1,0
13,912,0,0,1,0,2,0,0,0,0,0.0,0.0,737,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,175,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,352,1,0.0,0,0,1,0.0,0,0,0,0,1,0,912,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,12968,0,0,0,1,0.0,1,0,0,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,144000,0,0,0,0,0,0,0,1,176,1,4,912,0,140,46,46
14,1494,0,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1494,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,840,3,0.0,0,1,0,0.0,1,0,0,0,0,0,1494,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,10652,0,0,0,1,91.0,0,0,0,0,20,0,0,1,0,306.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,279500,0,0,0,0,0,1,0,0,0,1,7,1494,0,160,1,0
15,1253,0,0,1,0,2,0,0,0,0,0.0,0.0,733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,520,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,176,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,352,1,0.0,0,1,0,0.0,1,0,0,0,0,0,1253,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,10920,0,0,0,0,0.0,0,0,0,0,20,0,0,1,0,212.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,213,5,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,157000,0,0,0,0,0,0,0,1,0,1,5,1253,0,0,48,48
16,854,0,0,1,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,832,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,576,2,0.0,0,0,1,0.0,0,0,0,0,1,0,854,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1,0,0,6120,0,0,0,0,51.0,0,0,1,0,45,0,0,0,1,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,8,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,132000,0,0,0,0,0,0,0,1,0,1,5,832,0,48,78,6
17,1004,0,0,1,0,2,0,0,0,0,0.0,0.0,578,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,426,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,480,2,0.0,0,0,0,0.0,1,0,0,0,0,0,1004,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,11241,1,0,0,0,0.0,0,0,0,0,20,0,0,1,0,180.0,1,0,0,0,0,0,1,0,700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,149000,0,0,0,0,0,0,0,1,0,1,5,1004,0,0,40,40
18,1296,0,0,1,0,2,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,516,2,0.0,0,0,1,0.0,0,0,0,1,0,0,1296,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0,0,1,0,0,10791,0,0,0,1,72.0,0,0,1,0,90,0,0,1,0,0.0,0,0,1,0,0,0,1,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90000,0,0,0,0,0,0,0,1,0,1,6,0,0,0,39,39
19,1114,0,0,1,0,3,0,0,0,0,0.0,0.0,646,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,468,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,576,2,0.0,0,0,1,0.0,0,0,0,0,1,0,1114,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,13695,0,0,0,1,66.0,0,0,1,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102,5,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,159000,0,0,0,0,0,0,0,1,0,1,6,1114,0,0,4,4
20,1339,0,0,1,0,3,0,0,0,0,0.0,0.0,504,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,525,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,294,1,0.0,0,0,1,0.0,1,0,0,0,0,0,1339,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,7560,0,0,0,1,70.0,0,0,1,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,139000,0,0,0,0,0,0,0,0,0,1,6,1029,0,0,51,44
21,1158,1218,0,1,0,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1158,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,853,3,0.0,0,1,0,0.0,0,0,1,0,0,0,2376,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,14215,0,0,0,0,101.0,0,0,0,0,60,0,0,1,0,380.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154,5,8,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,325300,0,0,0,0,0,1,0,0,0,1,9,1158,0,240,1,0
22,1108,0,0,0,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,637,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,205,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,280,1,0.0,0,0,1,0.0,1,0,0,0,0,0,1108,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,7449,0,0,0,1,57.0,0,0,1,0,45,0,0,0,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,139400,0,0,0,0,0,0,0,1,0,1,6,637,0,0,77,57
23,1795,0,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1777,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,534,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1795,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,9742,0,0,0,1,75.0,0,0,1,0,20,0,0,1,0,281.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,5,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,230000,0,0,0,0,0,0,0,1,0,1,7,1777,0,171,6,6
24,1060,0,0,1,0,3,0,0,0,1,0.0,0.0,840,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,200,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,572,2,0.0,0,0,1,0.0,1,0,0,0,0,0,1060,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,4224,0,0,0,1,44.0,0,0,1,0,120,0,0,0,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,7,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,129900,0,0,0,0,0,0,0,1,0,1,6,1040,0,100,31,31
25,1060,0,0,1,0,3,0,0,0,0,0.0,0.0,188,668,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,204,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,270,1,0.0,0,0,1,0.0,1,0,0,0,0,0,1060,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,8246,0,0,0,1,0.0,0,0,0,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90,8,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,154000,0,0,0,0,0,0,0,1,0,1,6,1060,0,406,42,9
26,1600,0,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1566,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,890,3,0.0,0,1,0,0.0,1,0,0,0,0,0,1600,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,14230,0,0,0,0,110.0,0,0,1,0,20,0,0,1,0,640.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,5,8,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,256300,0,0,0,0,0,0,0,1,0,1,7,1566,0,0,2,2
27,900,0,0,1,0,3,0,0,0,0,0.0,0.0,234,486,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,180,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,576,2,0.0,0,0,1,0.0,0,0,0,0,1,0,900,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,7200,0,0,0,0,60.0,0,0,1,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,7,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,134800,0,0,0,0,0,0,0,1,0,1,5,900,0,222,59,10
28,1704,0,0,1,0,3,0,0,0,0,0.0,0.0,1218,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,486,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,772,3,0.0,0,1,0,0.0,1,0,0,0,0,0,1704,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,11478,0,0,0,1,98.0,0,0,1,0,20,0,0,1,0,200.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,5,8,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,306000,0,0,0,0,0,0,0,1,0,1,7,1704,0,0,3,2
29,1600,0,0,1,0,2,0,0,0,0,0.0,0.0,1277,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,207,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,319,1,0.0,0,1,0,0.0,1,0,0,0,0,0,1600,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,16321,1,0,0,0,47.0,0,0,0,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,258,6,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,207500,0,0,0,0,0,0,0,1,0,1,6,1484,0,288,49,9
30,520,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,87,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,240,1,0.0,0,0,1,0.0,0,0,0,0,1,0,520,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,6324,0,0,0,1,60.0,0,0,0,0,30,0,0,0,1,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,68500,0,0,0,0,0,0,0,1,0,1,4,520,0,49,81,58
31,649,668,0,0,1,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,649,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,172,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,250,1,0.0,0,0,1,0.0,0,0,0,0,1,0,1317,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,8500,0,0,0,1,50.0,0,0,1,0,70,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000,0,0,0,0,0,0,0,1,0,1,6,649,0,0,88,58
32,1228,0,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1228,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,271,1,0.0,0,0,1,0.0,1,0,0,0,0,0,1228,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,8544,1,0,0,0,0.0,0,0,0,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,6,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,149350,0,0,0,0,0,0,0,1,0,1,6,1228,0,0,42,2
33,1234,0,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1234,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,484,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1234,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,11049,0,0,0,0,85.0,0,0,1,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,8,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,179900,0,0,0,0,0,0,0,1,0,1,7,1234,0,0,1,1
